labrus_bergylta ENSLBEG00000000276
myotis_lucifugus ENSMLUG00000010492
myotis_lucifugus ENSMLUG00000010005
pteropus_vampyrus ENSPVAG00000011885
equus_caballus ENSECAG00000018980
equus_asinus_asinus ENSEASG00005006458
vicugna_pacos ENSVPAG00000002301
sus_scrofa ENSSSCG00000026344
bos_taurus ENSBTAG00000003148
bos_mutus ENSBMUG00000018534
bison_bison_bison ENSBBBG00000015748
ovis_aries ENSOARG00000013086
capra_hircus ENSCHIG00000025098
tursiops_truncatus ENSTTRG00000000357
ursus_americanus ENSUAMG00000002814
ursus_maritimus ENSUMAG00000025237
ailuropoda_melanoleuca ENSAMEG00000001319
neovison_vison ENSNVIG00000008876
mustela_putorius_furo ENSMPUG00000001353
canis_lupus_dingo ENSCAFG00020019509
canis_lupus_familiaris ENSCAFG00000012015
vulpes_vulpes ENSVVUG00000022975
felis_catus ENSFCAG00000014818
panthera_pardus ENSPPRG00000006018
erinaceus_europaeus ENSEEUG00000001249
sorex_araneus ENSSARG00000001414
castor_canadensis ENSCCNG00000000892
dipodomys_ordii ENSDORG00000004416
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016282
mus_spicilegus ENSMSIG00000003384
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000001150
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015469
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0030883
rattus_norvegicus ENSRNOG00000001272
meriones_unguiculatus ENSMUGG00000010760
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001015274
cricetulus_griseus_crigri_1.0 ENSCGRG00000005006
cricetulus_griseus_crigri-picr ENSCGRG00015019094
mesocricetus_auratus ENSMAUG00000008393
microtus_ochrogaster ENSMOCG00000018380
peromyscus_maniculatus_bairdii ENSPEMG00000014754
nannospalax_galili ENSNGAG00000020806
jaculus_jaculus ENSJJAG00000011921
chinchilla_lanigera ENSCLAG00000013358
octodon_degus ENSODEG00000013662
cavia_porcellus ENSCPOG00000002407
cavia_aperea ENSCAPG00000000181
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000012528
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100002221
fukomys_damarensis ENSFDAG00000013662
urocitellus_parryii ENSUPAG00010007682
ictidomys_tridecemlineatus ENSSTOG00000007531
spermophilus_dauricus ENSSDAG00000003790
marmota_marmota_marmota ENSMMMG00000013170
oryctolagus_cuniculus ENSOCUG00000004784
ochotona_princeps ENSOPRG00000014690
tupaia_belangeri ENSTBEG00000016484
pan_paniscus ENSPPAG00000025048
pan_troglodytes ENSPTRG00000014019
homo_sapiens ENSG00000160294
gorilla_gorilla ENSGGOG00000015716
pongo_abelii ENSPPYG00000011532
nomascus_leucogenys ENSNLEG00000002880
theropithecus_gelada ENSTGEG00000016550
papio_anubis ENSPANG00000024225
cercocebus_atys ENSCATG00000039155
mandrillus_leucophaeus ENSMLEG00000041901
macaca_fascicularis ENSMFAG00000041104
macaca_mulatta ENSMMUG00000022331
macaca_nemestrina ENSMNEG00000029780
chlorocebus_sabaeus ENSCSAG00000007194
rhinopithecus_bieti ENSRBIG00000031129
rhinopithecus_roxellana ENSRROG00000006150
colobus_angolensis_palliatus ENSCANG00000010970
piliocolobus_tephrosceles ENSPTEG00000007144
saimiri_boliviensis_boliviensis ENSSBOG00000024259
cebus_capucinus_imitator ENSCCAG00000032869
callithrix_jacchus ENSCJAG00000001770
carlito_syrichta ENSTSYG00000007422
propithecus_coquereli ENSPCOG00000024498
microcebus_murinus ENSMICG00000000801
prolemur_simus ENSPSMG00000005342
otolemur_garnettii ENSOGAG00000009196
choloepus_hoffmanni ENSCHOG00000010449
dasypus_novemcinctus ENSDNOG00000006842
procavia_capensis ENSPCAG00000007351
echinops_telfairi ENSETEG00000008999
loxodonta_africana ENSLAFG00000025926
loxodonta_africana ENSLAFG00000003323
petromyzon_marinus ENSPMAG00000000897
xenopus_tropicalis ENSXETG00000011496
drosophila_melanogaster FBgn0028974
caenorhabditis_elegans_strain_n2 WBGene00017642
