gasterosteus_aculeatus ENSGACG00000020711
equus_asinus_asinus ENSEASG00005022429
equus_caballus ENSECAG00000005817
myotis_lucifugus ENSMLUG00000007175
ochotona_princeps ENSOPRG00000006155
sorex_araneus ENSSARG00000009623
choloepus_hoffmanni ENSCHOG00000003186
ornithorhynchus_anatinus ENSOANG00000002690
castor_canadensis ENSCCNG00000005333
dipodomys_ordii ENSDORG00000008906
mus_spicilegus ENSMSIG00000016371
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0034131
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000036782
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032981
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0031523
rattus_norvegicus ENSRNOG00000014029
meriones_unguiculatus ENSMUGG00000010458
peromyscus_maniculatus_bairdii ENSPEMG00000021674
microtus_ochrogaster ENSMOCG00000000048
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001021812
cricetulus_griseus_crigri-picr ENSCGRG00015016087
cricetulus_griseus_crigri_1.0 ENSCGRG00000018288
mesocricetus_auratus ENSMAUG00000014476
nannospalax_galili ENSNGAG00000020168
jaculus_jaculus ENSJJAG00000018497
chinchilla_lanigera ENSCLAG00000007440
octodon_degus ENSODEG00000002697
cavia_aperea ENSCAPG00000009286
cavia_porcellus ENSCPOG00000011268
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100017961
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000003690
fukomys_damarensis ENSFDAG00000016339
urocitellus_parryii ENSUPAG00010006530
ictidomys_tridecemlineatus ENSSTOG00000012035
spermophilus_dauricus ENSSDAG00000001385
marmota_marmota_marmota ENSMMMG00000007467
oryctolagus_cuniculus ENSOCUG00000001993
tupaia_belangeri ENSTBEG00000004432
pan_paniscus ENSPPAG00000041656
pan_troglodytes ENSPTRG00000044070
homo_sapiens ENSG00000003096
gorilla_gorilla ENSGGOG00000025384
pongo_abelii ENSPPYG00000020658
nomascus_leucogenys ENSNLEG00000014736
piliocolobus_tephrosceles ENSPTEG00000029413
colobus_angolensis_palliatus ENSCANG00000014694
rhinopithecus_bieti ENSRBIG00000013731
rhinopithecus_roxellana ENSRROG00000034905
macaca_fascicularis ENSMFAG00000043732
macaca_nemestrina ENSMNEG00000029163
macaca_mulatta ENSMMUG00000002293
mandrillus_leucophaeus ENSMLEG00000023263
papio_anubis ENSPANG00000006811
theropithecus_gelada ENSTGEG00000018770
cercocebus_atys ENSCATG00000040977
chlorocebus_sabaeus ENSCSAG00000018270
saimiri_boliviensis_boliviensis ENSSBOG00000001403
cebus_capucinus_imitator ENSCCAG00000035923
callithrix_jacchus ENSCJAG00000002447
aotus_nancymaae ENSANAG00000034243
carlito_syrichta ENSTSYG00000002521
propithecus_coquereli ENSPCOG00000022082
microcebus_murinus ENSMICG00000035307
prolemur_simus ENSPSMG00000002370
otolemur_garnettii ENSOGAG00000014174
ursus_americanus ENSUAMG00000025534
ursus_maritimus ENSUMAG00000019537
ailuropoda_melanoleuca ENSAMEG00000001782
neovison_vison ENSNVIG00000021933
mustela_putorius_furo ENSMPUG00000001730
canis_lupus_dingo ENSCAFG00020004869
canis_lupus_familiaris ENSCAFG00000018272
vulpes_vulpes ENSVVUG00000018564
panthera_pardus ENSPPRG00000023884
panthera_tigris_altaica ENSPTIG00000016233
felis_catus ENSFCAG00000027267
equus_asinus_asinus ENSEASG00005016421
equus_caballus ENSECAG00000008237
capra_hircus ENSCHIG00000005367
capra_hircus ENSCHIG00000023073
ovis_aries ENSOARG00000016826
bos_taurus ENSBTAG00000000501
bos_mutus ENSBMUG00000003274
bison_bison_bison ENSBBBG00000018863
tursiops_truncatus ENSTTRG00000014098
sus_scrofa ENSSSCG00000012637
vicugna_pacos ENSVPAG00000003091
pteropus_vampyrus ENSPVAG00000015989
myotis_lucifugus ENSMLUG00000027393
sorex_araneus ENSSARG00000005665
erinaceus_europaeus ENSEEUG00000010118
loxodonta_africana ENSLAFG00000008122
procavia_capensis ENSPCAG00000007625
echinops_telfairi ENSETEG00000002630
dasypus_novemcinctus ENSDNOG00000043744
phascolarctos_cinereus ENSPCIG00000013675
notamacropus_eugenii ENSMEUG00000008683
sarcophilus_harrisii ENSSHAG00000008559
monodelphis_domestica ENSMODG00000011266
monodelphis_domestica ENSMODG00000013472
monodelphis_domestica ENSMODG00000013469
phascolarctos_cinereus ENSPCIG00000031368
phascolarctos_cinereus ENSPCIG00000002721
notamacropus_eugenii ENSMEUG00000003547
sarcophilus_harrisii ENSSHAG00000011805
xenopus_tropicalis ENSXETG00000003672
latimeria_chalumnae ENSLACG00000006695
latimeria_chalumnae ENSLACG00000009031
eptatretus_burgeri ENSEBUG00000000745
petromyzon_marinus ENSPMAG00000007277
ciona_intestinalis ENSCING00000002534
ciona_savignyi ENSCSAVG00000011339
