astyanax_mexicanus ENSAMXG00000004213
mustela_putorius_furo ENSMPUG00000015952
canis_lupus_familiaris ENSCAFG00000014639
canis_lupus_dingo ENSCAFG00020019601
vulpes_vulpes ENSVVUG00000025923
panthera_tigris_altaica ENSPTIG00000007570
panthera_pardus ENSPPRG00000014357
felis_catus ENSFCAG00000040814
bos_mutus ENSBMUG00000015067
bos_taurus ENSBTAG00000011193
bison_bison_bison ENSBBBG00000003708
ovis_aries ENSOARG00000007991
capra_hircus ENSCHIG00000011222
sus_scrofa ENSSSCG00000038706
propithecus_coquereli ENSPCOG00000018070
microcebus_murinus ENSMICG00000046982
prolemur_simus ENSPSMG00000004437
otolemur_garnettii ENSOGAG00000011962
aotus_nancymaae ENSANAG00000000748
aotus_nancymaae ENSANAG00000028417
saimiri_boliviensis_boliviensis ENSSBOG00000012337
callithrix_jacchus ENSCJAG00000005820
cebus_capucinus_imitator ENSCCAG00000028119
macaca_nemestrina ENSMNEG00000015156
macaca_mulatta ENSMMUG00000020756
macaca_fascicularis ENSMFAG00000038771
theropithecus_gelada ENSTGEG00000003240
papio_anubis ENSPANG00000024089
mandrillus_leucophaeus ENSMLEG00000025118
chlorocebus_sabaeus ENSCSAG00000000914
piliocolobus_tephrosceles ENSPTEG00000010898
colobus_angolensis_palliatus ENSCANG00000040149
rhinopithecus_roxellana ENSRROG00000029220
cercocebus_atys ENSCATG00000033253
rhinopithecus_bieti ENSRBIG00000020363
homo_sapiens ENSG00000159189
gorilla_gorilla ENSGGOG00000010043
pan_troglodytes ENSPTRG00000000319
pan_paniscus ENSPPAG00000027943
pongo_abelii ENSPPYG00000001749
nomascus_leucogenys ENSNLEG00000008324
choloepus_hoffmanni ENSCHOG00000006929
dasypus_novemcinctus ENSDNOG00000043045
loxodonta_africana ENSLAFG00000011980
phascolarctos_cinereus ENSPCIG00000026421
notamacropus_eugenii ENSMEUG00000008317
monodelphis_domestica ENSMODG00000016105
ornithorhynchus_anatinus ENSOANG00000012390
ornithorhynchus_anatinus ENSOANG00000006906
salvator_merianae ENSSMRG00000008817
pogona_vitticeps ENSPVIG00000012450
sphenodon_punctatus ENSSPUG00000016801
anser_brachyrhynchus ENSABRG00000020954
anas_platyrhynchos_platyrhynchos ENSAPLG00000029863
meleagris_gallopavo ENSMGAG00000006454
gallus_gallus ENSGALG00000029669
numida_meleagris ENSNMEG00000017447
calidris_pygmaea ENSCPGG00000004618
calidris_pugnax ENSCPUG00000019928
melopsittacus_undulatus ENSMUNG00000016262
serinus_canaria ENSSCAG00000016414
lonchura_striata_domestica ENSLSDG00000015015
zonotrichia_albicollis ENSZALG00000011069
junco_hyemalis ENSJHYG00000015713
parus_major ENSPMJG00000002789
cyanistes_caeruleus ENSCCEG00000015573
ficedula_albicollis ENSFALG00000010399
lepidothrix_coronata ENSLCOG00000008237
apteryx_owenii ENSAOWG00000011965
apteryx_haastii ENSAHAG00000015974
apteryx_rowi ENSARWG00000000967
dromaius_novaehollandiae ENSDNVG00000015988
nothoprocta_perdicaria ENSNPEG00000004378
crocodylus_porosus ENSCPRG00005014745
gopherus_agassizii ENSGAGG00000017826
chelonoidis_abingdonii ENSCABG00000014715
chrysemys_picta_bellii ENSCPBG00000010352
