parus_major ENSPMJG00000004716
macaca_nemestrina ENSMNEG00000017565
macaca_mulatta ENSMMUG00000043793
chlorocebus_sabaeus ENSCSAG00000002520
pan_paniscus ENSPPAG00000040778
pan_troglodytes ENSPTRG00000052453
gorilla_gorilla ENSGGOG00000026918
nomascus_leucogenys ENSNLEG00000034384
rhinopithecus_roxellana ENSRROG00000039377
rhinopithecus_bieti ENSRBIG00000044557
colobus_angolensis_palliatus ENSCANG00000027775
macaca_fascicularis ENSMFAG00000030732
macaca_fascicularis ENSMFAG00000026904
macaca_nemestrina ENSMNEG00000034407
macaca_mulatta ENSMMUG00000031380
cercocebus_atys ENSCATG00000041010
papio_anubis ENSPANG00000031456
mandrillus_leucophaeus ENSMLEG00000036978
callithrix_jacchus ENSCJAG00000048643
saimiri_boliviensis_boliviensis ENSSBOG00000001451
cebus_capucinus_imitator ENSCCAG00000032895
aotus_nancymaae ENSANAG00000033954
carlito_syrichta ENSTSYG00000031095
carlito_syrichta ENSTSYG00000028672
propithecus_coquereli ENSPCOG00000027820
prolemur_simus ENSPSMG00000025781
microcebus_murinus ENSMICG00000038501
microcebus_murinus ENSMICG00000031620
propithecus_coquereli ENSPCOG00000027141
otolemur_garnettii ENSOGAG00000026132
bos_mutus ENSBMUG00000007476
bos_taurus ENSBTAG00000006665
bison_bison_bison ENSBBBG00000002691
capra_hircus ENSCHIG00000012465
ovis_aries ENSOARG00000010504
tursiops_truncatus ENSTTRG00000010793
vicugna_pacos ENSVPAG00000006996
sus_scrofa ENSSSCG00000009888
pteropus_vampyrus ENSPVAG00000012400
equus_caballus ENSECAG00000000384
equus_asinus_asinus ENSEASG00005010562
myotis_lucifugus ENSMLUG00000028411
ursus_maritimus ENSUMAG00000008426
ursus_americanus ENSUAMG00000009296
ailuropoda_melanoleuca ENSAMEG00000008356
neovison_vison ENSNVIG00000016226
mustela_putorius_furo ENSMPUG00000002326
canis_lupus_dingo ENSCAFG00020017075
canis_lupus_familiaris ENSCAFG00000030033
vulpes_vulpes ENSVVUG00000013075
panthera_pardus ENSPPRG00000011125
panthera_tigris_altaica ENSPTIG00000020381
felis_catus ENSFCAG00000031239
panthera_pardus ENSPPRG00000023246
erinaceus_europaeus ENSEEUG00000012197
sorex_araneus ENSSARG00000011409
dasypus_novemcinctus ENSDNOG00000004963
phascolarctos_cinereus ENSPCIG00000035014
notamacropus_eugenii ENSMEUG00000004533
sarcophilus_harrisii ENSSHAG00000009695
monodelphis_domestica ENSMODG00000002868
ornithorhynchus_anatinus ENSOANG00000004802
xenopus_tropicalis ENSXETG00000004300
latimeria_chalumnae ENSLACG00000010686
bos_taurus ENSBTAG00000052106
drosophila_melanogaster FBgn0004003
