labrus_bergylta ENSLBEG00000002469
ursus_americanus ENSUAMG00000014331
procavia_capensis ENSPCAG00000005782
dipodomys_ordii ENSDORG00000001580
loxodonta_africana ENSLAFG00000014663
echinops_telfairi ENSETEG00000001107
tupaia_belangeri ENSTBEG00000011290
sorex_araneus ENSSARG00000008680
phascolarctos_cinereus ENSPCIG00000023874
notamacropus_eugenii ENSMEUG00000012124
monodelphis_domestica ENSMODG00000009478
sarcophilus_harrisii ENSSHAG00000015956
ornithorhynchus_anatinus ENSOANG00000015351
xenopus_tropicalis ENSXETG00000004281
latimeria_chalumnae ENSLACG00000006738
eptatretus_burgeri ENSEBUG00000007801
ciona_savignyi ENSCSAVG00000007308
ciona_intestinalis ENSCING00000000864
drosophila_melanogaster FBgn0037822
