latimeria_chalumnae ENSLACG00000012070
pygocentrus_nattereri ENSPNAG00000023165
astyanax_mexicanus ENSAMXG00000013124
ictalurus_punctatus ENSIPUG00000009533
danio_rerio ENSDARG00000007149
scleropages_formosus ENSSFOG00015001266
paramormyrops_kingsleyae ENSPKIG00000015616
lepisosteus_oculatus ENSLOCG00000014844
petromyzon_marinus ENSPMAG00000004331
petromyzon_marinus ENSPMAG00000009608
petromyzon_marinus ENSPMAG00000003054
petromyzon_marinus ENSPMAG00000003988
eptatretus_burgeri ENSEBUG00000001719
