calidris_pygmaea ENSCPGG00000018845
cebus_capucinus_imitator ENSCCAG00000028256
callithrix_jacchus ENSCJAG00000003967
aotus_nancymaae ENSANAG00000022208
carlito_syrichta ENSTSYG00000007633
microcebus_murinus ENSMICG00000038220
prolemur_simus ENSPSMG00000008418
propithecus_coquereli ENSPCOG00000004103
otolemur_garnettii ENSOGAG00000005285
vicugna_pacos ENSVPAG00000008903
sus_scrofa ENSSSCG00000010821
bos_mutus ENSBMUG00000006178
bos_taurus ENSBTAG00000006898
bison_bison_bison ENSBBBG00000018572
ovis_aries ENSOARG00000011829
capra_hircus ENSCHIG00000021232
tursiops_truncatus ENSTTRG00000013013
equus_asinus_asinus ENSEASG00005003530
equus_caballus ENSECAG00000000700
ursus_americanus ENSUAMG00000020817
ursus_maritimus ENSUMAG00000020899
ailuropoda_melanoleuca ENSAMEG00000009983
neovison_vison ENSNVIG00000018634
mustela_putorius_furo ENSMPUG00000004156
canis_lupus_dingo ENSCAFG00020004097
canis_lupus_familiaris ENSCAFG00000010873
vulpes_vulpes ENSVVUG00000012841
panthera_pardus ENSPPRG00000012626
panthera_tigris_altaica ENSPTIG00000012991
felis_catus ENSFCAG00000002590
pteropus_vampyrus ENSPVAG00000013147
sorex_araneus ENSSARG00000012244
myotis_lucifugus ENSMLUG00000027177
myotis_lucifugus ENSMLUG00000007253
erinaceus_europaeus ENSEEUG00000001019
choloepus_hoffmanni ENSCHOG00000000140
dasypus_novemcinctus ENSDNOG00000004016
loxodonta_africana ENSLAFG00000004981
procavia_capensis ENSPCAG00000015737
echinops_telfairi ENSETEG00000019858
latimeria_chalumnae ENSLACG00000011773
taeniopygia_guttata ENSTGUG00000015529
eptatretus_burgeri ENSEBUG00000009367
xenopus_tropicalis ENSXETG00000002724
gadus_morhua ENSGMOG00000019506
gadus_morhua ENSGMOG00000009984
labrus_bergylta ENSLBEG00000016168
mola_mola ENSMMOG00000015737
mastacembelus_armatus ENSMAMG00000006099
monopterus_albus ENSMALG00000014670
anabas_testudineus ENSATEG00000006493
fundulus_heteroclitus ENSFHEG00000001390
cyprinodon_variegatus ENSCVAG00000005265
xiphophorus_maculatus ENSXMAG00000011690
xiphophorus_couchianus ENSXCOG00000018038
gambusia_affinis ENSGAFG00000000716
poecilia_mexicana ENSPMEG00000022964
poecilia_formosa ENSPFOG00000017972
poecilia_latipinna ENSPLAG00000016198
poecilia_mexicana ENSPMEG00000001890
poecilia_reticulata ENSPREG00000004302
kryptolebias_marmoratus ENSKMAG00000001181
oryzias_latipes_asm223467v1 ENSORLG00000014819
oryzias_latipes_asm223471v1 ENSORLG00020018395
oryzias_latipes_asm223469v1 ENSORLG00015015996
oryzias_melastigma ENSOMEG00000018971
astatotilapia_calliptera ENSACLG00000020228
haplochromis_burtoni ENSHBUG00000019547
pundamilia_nyererei ENSPNYG00000007931
neolamprologus_brichardi ENSNBRG00000006007
maylandia_zebra ENSMZEG00005004950
oreochromis_niloticus ENSONIG00000003054
amphilophus_citrinellus ENSACIG00000007907
amphiprion_ocellaris ENSAOCG00000023555
amphiprion_percula ENSAPEG00000001630
acanthochromis_polyacanthus ENSAPOG00000002084
stegastes_partitus ENSSPAG00000010408
seriola_lalandi_dorsalis ENSSLDG00000015153
seriola_dumerili ENSSDUG00000008910
scophthalmus_maximus ENSSMAG00000011150
gasterosteus_aculeatus ENSGACG00000014823
gasterosteus_aculeatus ENSGACG00000001445
cynoglossus_semilaevis ENSCSEG00000010266
tetraodon_nigroviridis ENSTNIG00000011902
tetraodon_nigroviridis ENSTNIG00000002114
takifugu_rubripes ENSTRUG00000006901
hippocampus_comes ENSHCOG00000001640
periophthalmus_magnuspinnatus ENSPMGG00000023169
esox_lucius ENSELUG00000019744
pygocentrus_nattereri ENSPNAG00000003344
astyanax_mexicanus ENSAMXG00000001984
ictalurus_punctatus ENSIPUG00000023784
danio_rerio ENSDARG00000060494
scleropages_formosus ENSSFOG00015007233
paramormyrops_kingsleyae ENSPKIG00000023015
petromyzon_marinus ENSPMAG00000000137
ciona_intestinalis ENSCING00000007544
ciona_savignyi ENSCSAVG00000007760
drosophila_melanogaster FBgn0005674
caenorhabditis_elegans_strain_n2 WBGene00001337
piliocolobus_tephrosceles ENSPTEG00000000860
saccharomyces_cerevisiae_strain_s288c YGL245W
