parus_major ENSPMJG00000012000
bos_mutus ENSBMUG00000007196
bos_taurus ENSBTAG00000021275
bison_bison_bison ENSBBBG00000024306
tursiops_truncatus ENSTTRG00000016098
sus_scrofa ENSSSCG00000001858
vicugna_pacos ENSVPAG00000006823
equus_caballus ENSECAG00000018203
equus_asinus_asinus ENSEASG00005006488
ursus_americanus ENSUAMG00000019663
ursus_maritimus ENSUMAG00000008025
ailuropoda_melanoleuca ENSAMEG00000013551
neovison_vison ENSNVIG00000017174
mustela_putorius_furo ENSMPUG00000015732
canis_lupus_dingo ENSCAFG00020016373
canis_lupus_familiaris ENSCAFG00000012099
vulpes_vulpes ENSVVUG00000006622
panthera_pardus ENSPPRG00000025089
panthera_tigris_altaica ENSPTIG00000005450
felis_catus ENSFCAG00000022553
pteropus_vampyrus ENSPVAG00000011817
myotis_lucifugus ENSMLUG00000015872
oryctolagus_cuniculus ENSOCUG00000025483
oryctolagus_cuniculus ENSOCUG00000014926
oryctolagus_cuniculus ENSOCUG00000026258
ochotona_princeps ENSOPRG00000001548
erinaceus_europaeus ENSEEUG00000004295
loxodonta_africana ENSLAFG00000025868
procavia_capensis ENSPCAG00000009894
echinops_telfairi ENSETEG00000012023
dasypus_novemcinctus ENSDNOG00000046074
xenopus_tropicalis ENSXETG00000012964
latimeria_chalumnae ENSLACG00000016546
labrus_bergylta ENSLBEG00000000888
anabas_testudineus ENSATEG00000020586
cynoglossus_semilaevis ENSCSEG00000013996
seriola_dumerili ENSSDUG00000017376
seriola_lalandi_dorsalis ENSSLDG00000021718
scophthalmus_maximus ENSSMAG00000008064
poecilia_latipinna ENSPLAG00000012620
poecilia_formosa ENSPFOG00000014644
poecilia_mexicana ENSPMEG00000006834
poecilia_reticulata ENSPREG00000018706
xiphophorus_couchianus ENSXCOG00000020558
xiphophorus_maculatus ENSXMAG00000000888
gambusia_affinis ENSGAFG00000021786
fundulus_heteroclitus ENSFHEG00000009319
cyprinodon_variegatus ENSCVAG00000005633
kryptolebias_marmoratus ENSKMAG00000002887
astatotilapia_calliptera ENSACLG00000027808
maylandia_zebra ENSMZEG00005017777
pundamilia_nyererei ENSPNYG00000014471
haplochromis_burtoni ENSHBUG00000013238
neolamprologus_brichardi ENSNBRG00000005358
oreochromis_niloticus ENSONIG00000014621
amphilophus_citrinellus ENSACIG00000000083
amphiprion_percula ENSAPEG00000008723
amphiprion_ocellaris ENSAOCG00000018182
acanthochromis_polyacanthus ENSAPOG00000009831
stegastes_partitus ENSSPAG00000014966
gasterosteus_aculeatus ENSGACG00000011538
mola_mola ENSMMOG00000017671
takifugu_rubripes ENSTRUG00000000516
tetraodon_nigroviridis ENSTNIG00000012162
oryzias_latipes_asm223467v1 ENSORLG00000011756
oryzias_latipes_asm223471v1 ENSORLG00020020198
oryzias_latipes_asm223469v1 ENSORLG00015010947
oryzias_latipes_asm223467v1 ENSORLG00000022862
oryzias_latipes_asm223469v1 ENSORLG00015010925
oryzias_melastigma ENSOMEG00000011801
monopterus_albus ENSMALG00000021678
mastacembelus_armatus ENSMAMG00000005188
hippocampus_comes ENSHCOG00000010267
periophthalmus_magnuspinnatus ENSPMGG00000015017
esox_lucius ENSELUG00000001381
astyanax_mexicanus ENSAMXG00000034631
pygocentrus_nattereri ENSPNAG00000029904
ictalurus_punctatus ENSIPUG00000023153
danio_rerio ENSDARG00000103118
paramormyrops_kingsleyae ENSPKIG00000014465
scleropages_formosus ENSSFOG00015018869
lepisosteus_oculatus ENSLOCG00000015112
gadus_morhua ENSGMOG00000010709
eptatretus_burgeri ENSEBUG00000008739
