ciona_intestinalis ENSCING00000014230
tursiops_truncatus ENSTTRG00000009366
sus_scrofa ENSSSCG00000035995
pteropus_vampyrus ENSPVAG00000014214
myotis_lucifugus ENSMLUG00000000358
equus_asinus_asinus ENSEASG00005000029
equus_caballus ENSECAG00000014049
dipodomys_ordii ENSDORG00000016219
castor_canadensis ENSCCNG00000020842
cricetulus_griseus_crigri_1.0 ENSCGRG00000007099
cricetulus_griseus_crigri-picr ENSCGRG00015013258
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001009380
mesocricetus_auratus ENSMAUG00000021384
microtus_ochrogaster ENSMOCG00000011173
microtus_ochrogaster ENSMOCG00000009343
peromyscus_maniculatus_bairdii ENSPEMG00000014788
peromyscus_maniculatus_bairdii ENSPEMG00000022092
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025232
mus_spicilegus ENSMSIG00000013514
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000074797
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024312
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025757
rattus_norvegicus ENSRNOG00000021233
meriones_unguiculatus ENSMUGG00000008210
nannospalax_galili ENSNGAG00000016121
jaculus_jaculus ENSJJAG00000019256
spermophilus_dauricus ENSSDAG00000002184
urocitellus_parryii ENSUPAG00010023400
ictidomys_tridecemlineatus ENSSTOG00000021471
marmota_marmota_marmota ENSMMMG00000023918
cavia_porcellus ENSCPOG00000039557
cavia_aperea ENSCAPG00000007264
octodon_degus ENSODEG00000005202
chinchilla_lanigera ENSCLAG00000012396
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100007091
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000015466
fukomys_damarensis ENSFDAG00000016186
loxodonta_africana ENSLAFG00000002995
procavia_capensis ENSPCAG00000000294
canis_lupus_dingo ENSCAFG00020016609
bos_taurus ENSBTAG00000013776
erinaceus_europaeus ENSEEUG00000005841
propithecus_coquereli ENSPCOG00000026593
microcebus_murinus ENSMICG00000013833
prolemur_simus ENSPSMG00000020010
carlito_syrichta ENSTSYG00000013459
pan_troglodytes ENSPTRG00000013194
pan_paniscus ENSPPAG00000035696
gorilla_gorilla ENSGGOG00000008741
homo_sapiens ENSG00000125877
pongo_abelii ENSPPYG00000010822
nomascus_leucogenys ENSNLEG00000007585
theropithecus_gelada ENSTGEG00000012190
papio_anubis ENSPANG00000004092
chlorocebus_sabaeus ENSCSAG00000013283
macaca_nemestrina ENSMNEG00000032055
macaca_mulatta ENSMMUG00000031203
macaca_fascicularis ENSMFAG00000039212
cercocebus_atys ENSCATG00000041788
mandrillus_leucophaeus ENSMLEG00000040606
piliocolobus_tephrosceles ENSPTEG00000032004
colobus_angolensis_palliatus ENSCANG00000036922
rhinopithecus_roxellana ENSRROG00000034456
rhinopithecus_bieti ENSRBIG00000031680
cebus_capucinus_imitator ENSCCAG00000022878
saimiri_boliviensis_boliviensis ENSSBOG00000033221
callithrix_jacchus ENSCJAG00000021114
aotus_nancymaae ENSANAG00000027150
otolemur_garnettii ENSOGAG00000001900
oryctolagus_cuniculus ENSOCUG00000004070
ochotona_princeps ENSOPRG00000015022
tupaia_belangeri ENSTBEG00000000865
choloepus_hoffmanni ENSCHOG00000008348
echinops_telfairi ENSETEG00000015777
ornithorhynchus_anatinus ENSOANG00000000904
latimeria_chalumnae ENSLACG00000011694
amphiprion_ocellaris ENSAOCG00000013858
amphiprion_percula ENSAPEG00000012619
acanthochromis_polyacanthus ENSAPOG00000019466
stegastes_partitus ENSSPAG00000014377
maylandia_zebra ENSMZEG00005019618
astatotilapia_calliptera ENSACLG00000013167
pundamilia_nyererei ENSPNYG00000008383
haplochromis_burtoni ENSHBUG00000017742
neolamprologus_brichardi ENSNBRG00000023705
oreochromis_niloticus ENSONIG00000002765
amphilophus_citrinellus ENSACIG00000013960
xiphophorus_maculatus ENSXMAG00000011300
xiphophorus_couchianus ENSXCOG00000008802
gambusia_affinis ENSGAFG00000006860
poecilia_latipinna ENSPLAG00000014338
poecilia_formosa ENSPFOG00000014834
poecilia_mexicana ENSPMEG00000002617
poecilia_reticulata ENSPREG00000000904
fundulus_heteroclitus ENSFHEG00000000965
fundulus_heteroclitus ENSFHEG00000000960
cyprinodon_variegatus ENSCVAG00000003818
kryptolebias_marmoratus ENSKMAG00000003175
scophthalmus_maximus ENSSMAG00000017207
cynoglossus_semilaevis ENSCSEG00000004220
seriola_lalandi_dorsalis ENSSLDG00000018497
seriola_dumerili ENSSDUG00000016015
mastacembelus_armatus ENSMAMG00000016690
monopterus_albus ENSMALG00000007124
anabas_testudineus ENSATEG00000017010
mola_mola ENSMMOG00000003232
tetraodon_nigroviridis ENSTNIG00000002652
takifugu_rubripes ENSTRUG00000016509
labrus_bergylta ENSLBEG00000008889
oryzias_latipes_asm223467v1 ENSORLG00000029653
oryzias_latipes_asm223471v1 ENSORLG00020008751
oryzias_latipes_asm223469v1 ENSORLG00015004911
oryzias_melastigma ENSOMEG00000023387
gasterosteus_aculeatus ENSGACG00000014686
periophthalmus_magnuspinnatus ENSPMGG00000013237
hippocampus_comes ENSHCOG00000017307
gadus_morhua ENSGMOG00000012348
esox_lucius ENSELUG00000007020
pygocentrus_nattereri ENSPNAG00000007916
astyanax_mexicanus ENSAMXG00000031004
ictalurus_punctatus ENSIPUG00000012724
danio_rerio ENSDARG00000057529
scleropages_formosus ENSSFOG00015014644
paramormyrops_kingsleyae ENSPKIG00000004044
lepisosteus_oculatus ENSLOCG00000010409
eptatretus_burgeri ENSEBUG00000005050
drosophila_melanogaster FBgn0031663
saccharomyces_cerevisiae_strain_s288c YJR069C
