prolemur_simus ENSPSMG00000004743
pelodiscus_sinensis ENSPSIG00000009422
crocodylus_porosus ENSCPRG00005005651
meleagris_gallopavo ENSMGAG00000012925
meleagris_gallopavo ENSMGAG00000015367
coturnix_japonica ENSCJPG00005019302
gallus_gallus ENSGALG00000027255
dromaius_novaehollandiae ENSDNVG00000017643
nothoprocta_perdicaria ENSNPEG00000011707
apteryx_owenii ENSAOWG00000004626
melopsittacus_undulatus ENSMUNG00000009164
melopsittacus_undulatus ENSMUNG00000009094
taeniopygia_guttata ENSTGUG00000012355
serinus_canaria ENSSCAG00000009168
zonotrichia_albicollis ENSZALG00000014814
ficedula_albicollis ENSFALG00000012568
cyanistes_caeruleus ENSCCEG00000018286
parus_major ENSPMJG00000016858
calidris_pygmaea ENSCPGG00000002582
calidris_pygmaea ENSCPGG00000002595
calidris_pugnax ENSCPUG00000019430
calidris_pugnax ENSCPUG00000019431
anser_brachyrhynchus ENSABRG00000001451
sphenodon_punctatus ENSSPUG00000009283
notechis_scutatus ENSNSUG00000000444
anas_platyrhynchos_platyrhynchos ENSAPLG00000028473
anas_platyrhynchos_platyrhynchos ENSAPLG00000016222
anser_brachyrhynchus ENSABRG00000001561
parus_major ENSPMJG00000016857
dromaius_novaehollandiae ENSDNVG00000003510
dromaius_novaehollandiae ENSDNVG00000003213
nothoprocta_perdicaria ENSNPEG00000011704
lepidothrix_coronata ENSLCOG00000005777
lepidothrix_coronata ENSLCOG00000005776
manacus_vitellinus ENSMVIG00005004062
manacus_vitellinus ENSMVIG00005004045
junco_hyemalis ENSJHYG00000012075
junco_hyemalis ENSJHYG00000012132
lonchura_striata_domestica ENSLSDG00000003264
lonchura_striata_domestica ENSLSDG00000003267
zonotrichia_albicollis ENSZALG00000014863
numida_meleagris ENSNMEG00000022422
numida_meleagris ENSNMEG00000022421
chrysemys_picta_bellii ENSCPBG00000026339
pogona_vitticeps ENSPVIG00000000934
salvator_merianae ENSSMRG00000012408
carlito_syrichta ENSTSYG00000035955
meriones_unguiculatus ENSMUGG00000021645
ursus_americanus ENSUAMG00000016233
bos_mutus ENSBMUG00000015337
xiphophorus_couchianus ENSXCOG00000009427
xiphophorus_couchianus ENSXCOG00000009429
poecilia_latipinna ENSPLAG00000011200
kryptolebias_marmoratus ENSKMAG00000002124
seriola_lalandi_dorsalis ENSSLDG00000023174
pygocentrus_nattereri ENSPNAG00000008674
paramormyrops_kingsleyae ENSPKIG00000008956
acanthochromis_polyacanthus ENSAPOG00000001325
xenopus_tropicalis ENSXETG00000011090
latimeria_chalumnae ENSLACG00000003239
latimeria_chalumnae ENSLACG00000010836
ornithorhynchus_anatinus ENSOANG00000028727
ornithorhynchus_anatinus ENSOANG00000022364
eptatretus_burgeri ENSEBUG00000008594
eptatretus_burgeri ENSEBUG00000009730
petromyzon_marinus ENSPMAG00000001935
scleropages_formosus ENSSFOG00015011256
lepisosteus_oculatus ENSLOCG00000008835
paramormyrops_kingsleyae ENSPKIG00000023151
scleropages_formosus ENSSFOG00015022245
amphiprion_percula ENSAPEG00000016085
stegastes_partitus ENSSPAG00000013349
poecilia_formosa ENSPFOG00000005893
poecilia_latipinna ENSPLAG00000011245
poecilia_mexicana ENSPMEG00000019675
poecilia_reticulata ENSPREG00000011552
xiphophorus_maculatus ENSXMAG00000015610
gambusia_affinis ENSGAFG00000011036
fundulus_heteroclitus ENSFHEG00000015811
cyprinodon_variegatus ENSCVAG00000013316
kryptolebias_marmoratus ENSKMAG00000000357
oryzias_latipes_asm223471v1 ENSORLG00020022148
oryzias_latipes_asm223469v1 ENSORLG00015020093
oryzias_latipes_asm223467v1 ENSORLG00000010813
oryzias_melastigma ENSOMEG00000019245
takifugu_rubripes ENSTRUG00000005194
tetraodon_nigroviridis ENSTNIG00000004158
labrus_bergylta ENSLBEG00000007657
seriola_dumerili ENSSDUG00000021843
seriola_lalandi_dorsalis ENSSLDG00000007785
scophthalmus_maximus ENSSMAG00000012983
monopterus_albus ENSMALG00000012481
mastacembelus_armatus ENSMAMG00000016129
anabas_testudineus ENSATEG00000013575
gasterosteus_aculeatus ENSGACG00000020140
mola_mola ENSMMOG00000018274
amphiprion_ocellaris ENSAOCG00000010417
amphiprion_percula ENSAPEG00000015983
acanthochromis_polyacanthus ENSAPOG00000000362
stegastes_partitus ENSSPAG00000013364
astatotilapia_calliptera ENSACLG00000005367
maylandia_zebra ENSMZEG00005017254
haplochromis_burtoni ENSHBUG00000002265
pundamilia_nyererei ENSPNYG00000009017
neolamprologus_brichardi ENSNBRG00000021230
oreochromis_niloticus ENSONIG00000011044
amphilophus_citrinellus ENSACIG00000022054
poecilia_mexicana ENSPMEG00000015773
poecilia_latipinna ENSPLAG00000016429
cyprinodon_variegatus ENSCVAG00000013265
hippocampus_comes ENSHCOG00000011137
hippocampus_comes ENSHCOG00000011103
periophthalmus_magnuspinnatus ENSPMGG00000010529
gadus_morhua ENSGMOG00000013554
esox_lucius ENSELUG00000017060
petromyzon_marinus ENSPMAG00000003933
eptatretus_burgeri ENSEBUG00000012935
stegastes_partitus ENSSPAG00000020546
poecilia_latipinna ENSPLAG00000003042
seriola_lalandi_dorsalis ENSSLDG00000023192
pygocentrus_nattereri ENSPNAG00000005759
paramormyrops_kingsleyae ENSPKIG00000008993
sarcophilus_harrisii ENSSHAG00000005604
ornithorhynchus_anatinus ENSOANG00000002077
lepidothrix_coronata ENSLCOG00000010120
ficedula_albicollis ENSFALG00000012562
apteryx_owenii ENSAOWG00000008133
apteryx_haastii ENSAHAG00000000276
apteryx_rowi ENSARWG00000007724
numida_meleagris ENSNMEG00000022423
coturnix_japonica ENSCJPG00005019344
anser_brachyrhynchus ENSABRG00000001404
anas_platyrhynchos_platyrhynchos ENSAPLG00000000603
melopsittacus_undulatus ENSMUNG00000009092
calidris_pugnax ENSCPUG00000019429
calidris_pygmaea ENSCPGG00000002570
parus_major ENSPMJG00000016861
cyanistes_caeruleus ENSCCEG00000018284
serinus_canaria ENSSCAG00000009154
lonchura_striata_domestica ENSLSDG00000003276
junco_hyemalis ENSJHYG00000012216
zonotrichia_albicollis ENSZALG00000014812
manacus_vitellinus ENSMVIG00005004498
dromaius_novaehollandiae ENSDNVG00000014909
nothoprocta_perdicaria ENSNPEG00000011718
crocodylus_porosus ENSCPRG00005005796
chelonoidis_abingdonii ENSCABG00000022841
pogona_vitticeps ENSPVIG00000000876
anolis_carolinensis ENSACAG00000017360
notechis_scutatus ENSNSUG00000000398
salvator_merianae ENSSMRG00000012344
mustela_putorius_furo ENSMPUG00000008688
equus_asinus_asinus ENSEASG00005020240
canis_lupus_dingo ENSCAFG00020000550
vulpes_vulpes ENSVVUG00000017638
ursus_maritimus ENSUMAG00000006995
equus_caballus ENSECAG00000005759
sus_scrofa ENSSSCG00000021315
chlorocebus_sabaeus ENSCSAG00000011715
papio_anubis ENSPANG00000000657
mandrillus_leucophaeus ENSMLEG00000029663
rhinopithecus_bieti ENSRBIG00000038227
cebus_capucinus_imitator ENSCCAG00000021173
carlito_syrichta ENSTSYG00000032233
rattus_norvegicus ENSRNOG00000047574
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001024536
phascolarctos_cinereus ENSPCIG00000015355
sphenodon_punctatus ENSSPUG00000009195
taeniopygia_guttata ENSTGUG00000012365
mus_spicilegus ENSMSIG00000030331
meriones_unguiculatus ENSMUGG00000024739
cricetulus_griseus_crigri_1.0 ENSCGRG00000010556
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100018903
otolemur_garnettii ENSOGAG00000024798
ailuropoda_melanoleuca ENSAMEG00000000225
ursus_americanus ENSUAMG00000016696
equus_asinus_asinus ENSEASG00005020244
capra_hircus ENSCHIG00000010222
ovis_aries ENSOARG00000017523
bos_mutus ENSBMUG00000023665
oryctolagus_cuniculus ENSOCUG00000003900
loxodonta_africana ENSLAFG00000025907
dasypus_novemcinctus ENSDNOG00000031185
xenopus_tropicalis ENSXETG00000012291
latimeria_chalumnae ENSLACG00000017041
petromyzon_marinus ENSPMAG00000000330
astyanax_mexicanus ENSAMXG00000018634
pygocentrus_nattereri ENSPNAG00000026612
ictalurus_punctatus ENSIPUG00000010271
danio_rerio ENSDARG00000043746
